,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,IN_TREINEIRO,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TP_LINGUA,TP_STATUS_REDACAO,NU_NOTA_REDACAO,Q001,Q002,Q005,Q006,Q025,Q026,Q027,Q028,Q046,Q047
3235,3509502,Campinas,35,SP,18,F,0.0,1,1,1,1,1,0,1,1,1,1,602.2,566.9,550.2,593.3,0,1.0,640.0,E,E,5,G,B,A,Z,F,A,A
3236,2203909,Floriano,22,PI,15,M,0.0,2,1,3,0,1,1,1,1,1,1,460.8,490.9,515.1,458.1,0,1.0,360.0,B,E,4,A,A,A,Z,F,C,A
3237,2111102,São João dos Patos,21,MA,21,F,0.0,2,1,1,1,1,0,1,1,1,1,374.8,500.0,404.6,362.4,1,1.0,320.0,B,B,4,B,A,A,Z,F,A,A
3238,2919207,Lauro de Freitas,29,BA,38,F,0.0,2,1,1,10,1,0,1,1,1,1,498.4,403.7,394.9,511.7,1,1.0,360.0,C,C,3,B,B,B,B,D,A,A
3239,2111300,São Luís,21,MA,18,M,0.0,2,1,1,1,1,0,1,1,1,1,399.3,574.0,466.7,458.7,1,1.0,340.0,H,E,4,C,B,A,Z,F,A,A
3240,3170206,Uberlândia,31,MG,17,M,0.0,1,1,3,0,1,1,1,1,1,1,455.0,500.1,459.1,423.8,1,1.0,600.0,F,F,4,I,B,A,Z,F,C,A
3241,5300108,Brasília,53,DF,17,F,0.0,1,1,3,0,1,1,1,1,1,1,518.8,489.5,573.3,586.5,0,1.0,620.0,G,G,4,N,B,A,Z,F,C,D
3242,4114609,Marechal Cândido Rondon,41,PR,49,M,1.0,1,1,4,0,1,0,1,1,1,1,429.7,590.1,506.1,398.9,0,1.0,480.0,C,C,3,C,A,B,A,E,D,B
3243,2312304,São Benedito,23,CE,17,F,0.0,3,1,3,0,1,1,1,1,1,1,448.3,459.2,448.2,389.8,1,1.0,420.0,B,B,5,B,A,A,Z,F,C,A
3244,3550308,São Paulo,35,SP,19,M,0.0,1,1,1,1,1,0,1,1,1,1,438.9,589.0,549.6,553.2,1,1.0,440.0,G,E,6,G,B,A,Z,F,A,D
3245,2308401,Missão Velha,23,CE,22,F,0.0,3,1,1,5,1,0,1,1,1,1,478.6,556.2,496.6,420.1,1,1.0,560.0,C,E,4,C,B,C,D,D,A,A
3246,3518800,Guarulhos,35,SP,16,F,0.0,4,1,3,0,1,1,1,1,1,1,445.1,531.9,496.5,438.0,0,1.0,580.0,B,E,3,B,B,A,Z,F,C,A
3247,4314902,Porto Alegre,43,RS,18,F,0.0,1,1,1,1,1,0,1,1,1,1,581.3,586.1,576.1,408.8,0,1.0,640.0,G,G,4,N,B,A,Z,F,A,D
3248,2304350,Forquilha,23,CE,17,F,0.0,3,1,2,0,2,0,1,1,1,1,387.5,409.7,457.8,467.1,1,1.0,400.0,B,B,4,C,A,A,Z,F,B,A
3249,2927408,Salvador,29,BA,36,M,0.0,3,1,1,1,1,0,1,1,1,1,551.9,600.1,566.9,520.2,1,1.0,500.0,E,D,1,B,B,B,F,E,A,B
3250,3527207,Lorena,35,SP,24,F,0.0,1,1,1,7,1,0,1,1,1,1,420.1,480.0,510.8,555.2,1,1.0,700.0,F,E,2,D,B,B,C,E,A,A
3251,2507309,Jacaraú,25,PB,19,F,0.0,3,1,1,1,1,0,1,1,1,1,577.7,568.8,594.3,452.3,1,1.0,700.0,H,B,2,B,A,A,Z,F,A,E
3252,2611606,Recife,26,PE,18,M,0.0,1,2,2,0,2,0,1,1,1,1,394.8,357.5,407.0,360.7,0,1.0,300.0,A,B,3,B,B,A,Z,F,B,A
3253,2405603,Jardim de Piranhas,24,RN,18,M,0.0,1,1,2,0,2,0,1,1,1,1,533.4,528.4,521.3,370.6,1,1.0,560.0,C,B,7,B,A,A,Z,F,B,A
3254,2918407,Juazeiro,29,BA,16,F,0.0,1,1,3,0,1,1,1,1,1,1,543.5,617.4,594.4,630.2,0,1.0,780.0,E,F,4,P,B,A,Z,F,C,D
3255,1501402,Belém,15,PA,19,F,0.0,3,1,1,2,1,0,1,1,1,1,454.2,508.4,606.9,404.5,1,1.0,520.0,C,D,7,G,B,C,E,B,A,A
3256,5108402,Várzea Grande,51,MT,20,F,0.0,3,1,1,3,1,0,1,1,1,1,442.1,460.6,561.4,416.5,1,1.0,520.0,B,D,4,C,B,B,B,D,A,C
3257,5002704,Campo Grande,50,MS,30,F,0.0,3,1,1,7,1,0,1,1,1,1,461.2,541.3,553.1,464.4,1,1.0,420.0,B,B,4,E,B,C,C,E,A,A
3258,4205407,Florianópolis,42,SC,22,F,-1.0,3,1,4,0,1,0,1,1,1,1,389.4,473.4,452.2,447.7,1,1.0,440.0,H,B,2,C,A,B,H,E,D,A
3259,3550308,São Paulo,35,SP,17,F,0.0,2,1,2,0,2,0,1,1,1,1,457.4,525.2,541.8,434.9,0,1.0,600.0,E,F,4,I,B,A,Z,F,B,A
3260,3516200,Franca,35,SP,16,M,0.0,1,1,3,0,1,1,1,1,1,1,577.2,583.0,575.1,411.5,0,1.0,600.0,D,E,4,F,B,A,Z,F,C,A
3261,3304557,Rio de Janeiro,33,RJ,24,F,0.0,0,1,1,7,1,0,1,1,1,1,628.9,581.6,618.1,731.6,0,1.0,600.0,B,D,3,L,B,C,G,E,A,E
3262,2927408,Salvador,29,BA,18,F,0.0,3,1,2,0,2,0,1,1,1,1,462.0,608.0,618.6,510.7,0,1.0,580.0,E,E,5,D,B,A,Z,F,B,A
3263,5300108,Brasília,53,DF,28,F,0.0,1,1,1,8,1,0,1,1,1,1,507.5,561.3,530.3,469.4,1,1.0,400.0,B,E,2,B,A,B,F,E,A,A
3264,3502804,Araçatuba,35,SP,20,M,0.0,1,1,1,2,1,0,1,1,1,1,513.9,580.9,576.3,526.8,0,1.0,640.0,B,C,5,D,B,C,D,E,A,A
3265,2312205,Santa Quitéria,23,CE,23,F,0.0,2,1,1,6,1,0,1,1,1,1,399.4,639.8,616.8,430.6,1,1.0,760.0,D,G,4,H,B,B,G,E,A,E
3266,1500800,Ananindeua,15,PA,20,M,0.0,2,1,2,0,2,0,1,1,1,1,452.9,383.3,407.0,494.3,0,1.0,440.0,D,B,3,B,A,B,D,E,B,A
3267,5107909,Sinop,51,MT,17,F,0.0,3,1,3,0,1,1,1,1,1,1,511.9,550.9,490.3,426.8,1,1.0,440.0,B,D,4,C,B,A,Z,F,C,A
3268,3147907,Passos,31,MG,38,F,1.0,3,4,1,4,1,0,1,1,1,1,407.5,389.3,366.4,378.2,0,1.0,180.0,F,E,3,D,A,C,F,D,A,A
3269,2304400,Fortaleza,23,CE,19,F,0.0,3,1,1,1,1,0,1,1,1,1,432.4,459.6,467.3,535.5,1,1.0,400.0,H,E,6,C,B,A,Z,F,A,A
3270,1507003,Santo Antônio do Tauá,15,PA,19,F,0.0,3,1,2,0,2,0,1,1,1,1,452.9,525.6,479.2,449.1,0,1.0,600.0,E,C,4,C,A,A,Z,F,B,A
3271,3154606,Ribeirão das Neves,31,MG,21,F,0.0,3,1,1,4,1,0,1,1,1,1,430.6,555.0,554.1,425.1,0,1.0,640.0,B,D,4,E,B,B,D,B,A,A
3272,2408102,Natal,24,RN,21,F,0.0,4,1,1,2,1,0,1,1,1,1,494.3,477.4,491.8,473.1,1,1.0,480.0,H,B,4,B,A,B,C,E,A,A
3273,5212501,Luziânia,52,GO,18,M,0.0,3,1,3,0,1,0,1,1,1,1,430.1,506.0,517.0,430.9,1,1.0,460.0,H,C,3,B,B,A,Z,F,C,A
3274,1302504,Manacapuru,13,AM,15,M,0.0,3,1,3,0,1,1,1,1,1,1,427.5,474.2,508.5,405.2,1,1.0,420.0,E,E,5,E,A,A,Z,F,C,A
3275,2304236,Croatá,23,CE,17,M,0.0,3,1,2,0,2,0,1,1,1,1,399.1,470.8,467.3,496.3,1,1.0,520.0,A,H,3,B,A,A,Z,F,B,A
3276,2111300,São Luís,21,MA,18,M,0.0,2,1,2,0,2,0,1,1,1,1,393.5,556.9,412.3,470.8,1,1.0,420.0,C,B,5,B,A,A,Z,F,B,A
3277,5300108,Brasília,53,DF,25,F,0.0,3,2,1,5,1,0,1,1,1,1,425.1,498.9,543.0,341.3,1,1.0,460.0,C,C,2,C,A,B,F,D,A,A
3278,3151206,Pirapora,31,MG,17,M,0.0,3,1,2,0,3,0,1,1,1,1,594.8,666.9,674.5,628.8,1,1.0,740.0,E,E,4,F,B,A,Z,F,B,D
3279,3149309,Pedro Leopoldo,31,MG,20,F,0.0,3,1,1,3,1,0,1,1,1,1,426.2,512.7,578.6,465.9,1,1.0,960.0,E,F,3,C,B,A,Z,F,A,A
3280,3509502,Campinas,35,SP,17,M,0.0,3,1,2,0,2,0,1,1,1,1,397.2,582.4,530.9,548.2,1,1.0,460.0,F,F,4,H,B,A,Z,F,B,A
3281,3550704,São Sebastião,35,SP,16,M,0.0,1,1,3,0,1,1,1,1,1,1,529.0,503.9,568.1,627.7,0,1.0,480.0,F,F,4,M,B,A,Z,F,C,D
3282,1501808,Breves,15,PA,21,F,0.0,3,1,1,2,1,0,1,1,1,1,466.8,535.6,538.6,474.5,0,1.0,560.0,B,C,8,C,A,A,Z,F,A,A
3283,3135050,Jaíba,31,MG,21,M,0.0,3,1,1,4,1,0,1,1,1,1,442.0,505.5,538.9,577.5,1,1.0,360.0,D,F,4,C,B,B,G,E,A,A
3284,1501402,Belém,15,PA,54,M,1.0,3,1,1,10,1,0,1,1,1,1,521.1,552.8,375.1,580.8,1,1.0,480.0,E,D,3,F,B,B,F,D,A,A
3285,2613008,São Bento do Una,26,PE,18,M,0.0,3,1,2,0,2,0,1,1,1,1,383.1,501.0,383.1,431.7,0,1.0,480.0,H,H,4,B,A,A,Z,F,B,A
3286,2304400,Fortaleza,23,CE,17,F,0.0,3,2,2,0,2,0,1,1,1,1,393.7,532.6,513.3,506.9,1,1.0,560.0,E,F,6,C,B,A,Z,F,B,A
3287,3304557,Rio de Janeiro,33,RJ,20,M,0.0,3,1,1,3,1,0,1,1,1,1,500.0,523.7,414.9,502.6,0,1.0,400.0,B,B,3,B,A,B,F,E,A,A
3288,3303302,Niterói,33,RJ,22,M,0.0,1,1,1,4,1,0,1,1,1,1,399.2,499.0,518.7,595.2,1,1.0,560.0,E,F,4,H,B,A,Z,F,A,A
3289,3522505,Itapevi,35,SP,20,M,0.0,1,2,1,3,1,0,1,1,1,1,417.0,489.0,478.5,556.1,1,1.0,740.0,C,E,3,H,B,C,H,C,A,A
3290,3518800,Guarulhos,35,SP,18,F,0.0,3,1,1,1,1,0,1,1,1,1,589.2,625.1,681.2,460.6,0,1.0,680.0,F,E,6,J,B,B,D,C,A,A
3291,4316808,Santa Cruz do Sul,43,RS,16,F,0.0,1,1,3,0,1,1,1,1,1,1,477.5,628.7,536.4,530.3,1,1.0,560.0,C,D,4,A,B,C,C,A,C,A
3292,3550308,São Paulo,35,SP,18,F,0.0,1,1,1,1,1,0,1,1,1,1,465.6,604.0,598.7,489.5,0,1.0,600.0,E,E,3,E,B,A,Z,F,A,A
3293,2927408,Salvador,29,BA,19,F,0.0,3,1,2,0,2,0,1,1,1,1,496.3,556.0,459.3,423.3,0,1.0,440.0,H,C,4,B,A,A,Z,F,B,A
3294,5208707,Goiânia,52,GO,22,M,0.0,3,1,1,5,1,0,1,1,1,1,438.7,509.9,549.5,477.7,1,1.0,540.0,B,D,6,D,B,B,E,D,A,A
3295,3303856,Paty do Alferes,33,RJ,18,M,0.0,3,2,2,0,2,0,1,1,1,1,425.9,541.5,526.4,442.9,1,1.0,520.0,D,F,5,B,A,A,Z,F,B,A
3296,3509502,Campinas,35,SP,16,M,0.0,3,1,3,0,1,1,1,1,1,1,455.0,508.9,387.1,418.0,0,1.0,480.0,F,F,3,D,B,A,Z,F,C,A
3297,2300507,Alcântaras,23,CE,18,M,0.0,3,1,2,0,2,0,1,1,1,1,536.6,619.2,478.2,381.4,0,1.0,420.0,H,H,3,B,A,A,Z,F,B,A
3298,2911204,Gandu,29,BA,14,F,0.0,3,1,3,0,1,1,1,1,1,1,501.3,424.9,366.8,414.5,1,1.0,320.0,D,E,3,B,A,A,Z,F,C,A
3299,3303708,Paraíba do Sul,33,RJ,19,F,0.0,1,1,1,2,1,0,1,1,1,1,556.5,662.7,596.6,697.7,1,1.0,720.0,D,G,4,H,B,A,Z,F,A,D
3300,5208707,Goiânia,52,GO,18,F,0.0,1,1,2,0,3,0,1,1,1,1,500.4,534.7,417.0,630.3,1,1.0,580.0,E,F,5,N,B,A,Z,F,B,D
3301,2800308,Aracaju,28,SE,28,F,0.0,2,1,1,7,1,0,1,1,1,1,463.8,493.9,499.3,493.6,1,1.0,560.0,H,E,4,C,A,B,B,A,A,A
3302,3513009,Cotia,35,SP,18,F,0.0,1,1,1,1,1,0,1,1,1,1,514.9,515.5,555.6,441.1,0,1.0,680.0,D,C,6,C,A,A,Z,F,A,A
3303,2927408,Salvador,29,BA,30,M,0.0,3,1,1,10,1,0,1,1,1,1,471.0,622.9,540.7,606.7,0,1.0,600.0,B,B,1,C,B,C,K,D,A,A
3304,5300108,Brasília,53,DF,18,M,0.0,1,1,2,0,2,0,1,1,1,1,395.9,504.3,480.9,434.7,1,1.0,460.0,E,C,5,F,B,A,Z,F,B,A
3305,2307502,Lavras da Mangabeira,23,CE,15,M,0.0,3,1,3,0,1,1,1,1,1,1,520.6,526.6,560.2,509.2,1,1.0,600.0,E,E,4,B,A,A,Z,F,C,A
3306,2307304,Juazeiro do Norte,23,CE,17,M,0.0,3,1,2,0,2,0,1,1,1,1,408.1,560.0,549.5,479.7,1,1.0,560.0,C,C,5,B,A,A,Z,F,B,A
3307,2303709,Caucaia,23,CE,29,F,0.0,3,2,1,10,1,0,1,1,1,1,433.9,501.4,530.0,429.6,1,1.0,580.0,A,E,1,C,A,C,A,E,A,A
3308,3151701,Poço Fundo,31,MG,19,F,0.0,1,1,1,2,1,0,1,1,1,1,413.0,581.4,546.7,532.9,0,1.0,680.0,E,B,4,C,B,A,Z,F,A,A
3309,2412500,São Miguel,24,RN,17,F,0.0,3,1,2,0,2,0,1,1,1,1,391.4,401.6,390.9,379.2,1,1.0,440.0,B,B,5,B,A,A,Z,F,B,A
3310,1302603,Manaus,13,AM,19,F,0.0,1,1,1,2,1,0,1,1,1,1,472.6,559.7,559.9,481.4,1,1.0,760.0,C,E,4,D,A,B,E,B,A,A
3311,4204202,Chapecó,42,SC,19,F,0.0,1,1,1,2,1,0,1,1,1,1,448.2,557.0,511.7,511.8,0,1.0,460.0,D,E,2,C,A,C,F,E,A,A
3312,2609600,Olinda,26,PE,16,F,0.0,3,1,3,0,1,1,1,1,1,1,535.3,520.3,561.9,501.0,0,1.0,580.0,E,E,3,G,B,A,Z,F,C,D
3313,3303500,Nova Iguaçu,33,RJ,17,F,0.0,3,1,2,0,2,0,1,1,1,1,437.5,540.1,525.6,547.3,0,1.0,600.0,E,E,4,C,B,A,Z,F,B,C
3314,4106902,Curitiba,41,PR,17,F,0.0,1,1,2,0,3,0,1,1,1,1,458.6,495.9,500.4,566.7,1,1.0,480.0,E,E,3,D,A,A,Z,F,B,D
3315,3549904,São José dos Campos,35,SP,19,M,0.0,3,1,1,2,1,0,1,1,1,1,427.0,555.9,525.7,548.3,0,1.0,460.0,E,E,5,F,B,A,Z,F,A,A
3316,3147105,Pará de Minas,31,MG,24,M,0.0,1,1,4,0,1,0,1,1,1,1,453.9,417.8,406.7,403.1,0,1.0,520.0,B,B,9,F,B,B,C,E,D,A
3317,1504802,Monte Alegre,15,PA,19,F,0.0,3,1,1,3,1,0,1,1,1,1,602.8,578.2,594.9,422.4,1,1.0,720.0,C,B,2,B,B,A,Z,F,A,A
3318,3529401,Mauá,35,SP,20,M,0.0,3,1,1,3,1,0,1,1,1,1,806.4,709.5,712.2,895.5,0,1.0,740.0,C,C,3,D,B,B,D,D,A,A
3319,2403251,Parnamirim,24,RN,20,M,0.0,3,1,2,0,2,0,1,1,1,1,491.2,463.0,484.6,419.2,1,1.0,720.0,H,C,4,B,B,A,Z,F,B,A
3320,4315602,Rio Grande,43,RS,19,M,0.0,1,1,2,0,2,0,1,1,1,1,651.4,629.1,563.3,737.4,0,1.0,580.0,F,D,4,I,B,A,Z,F,B,A
3321,2302602,Camocim,23,CE,17,M,0.0,3,1,3,0,1,1,1,1,1,1,441.6,384.1,494.2,444.6,0,1.0,240.0,C,C,4,B,A,A,Z,F,C,A
3322,1505809,Portel,15,PA,21,M,0.0,3,1,1,1,1,0,1,1,1,1,453.2,523.0,523.5,454.1,1,1.0,380.0,H,B,4,B,A,A,Z,F,A,A
3323,3550308,São Paulo,35,SP,16,M,0.0,1,1,3,0,1,1,1,1,1,1,422.3,617.6,591.0,502.2,0,1.0,380.0,C,D,6,E,B,A,Z,F,C,A
3324,1302603,Manaus,13,AM,17,F,0.0,4,1,2,0,2,0,1,1,1,1,415.5,545.5,533.7,520.1,0,1.0,600.0,C,C,7,C,B,A,Z,F,B,A
3325,4314902,Porto Alegre,43,RS,32,F,1.0,1,1,1,10,1,0,1,1,1,1,660.8,677.9,658.3,698.2,0,1.0,780.0,G,G,2,A,B,B,F,E,A,D
3326,3516200,Franca,35,SP,20,F,0.0,1,1,1,2,1,0,1,1,1,1,695.5,688.2,668.8,749.1,0,1.0,920.0,F,G,3,P,B,A,Z,F,A,D
3327,4204608,Criciúma,42,SC,53,M,1.0,2,4,2,0,2,0,1,1,1,1,431.1,605.5,578.6,421.7,1,1.0,520.0,C,B,5,F,B,B,D,E,B,C
3328,4101408,Apucarana,41,PR,18,M,0.0,3,1,2,0,2,0,1,1,1,1,376.6,504.3,495.3,463.6,1,1.0,420.0,B,C,5,C,B,B,D,B,B,A
3329,3302858,Mesquita,33,RJ,25,M,-1.0,3,1,1,6,1,0,1,1,1,1,463.1,530.2,498.4,446.2,1,1.0,440.0,G,D,3,D,A,C,F,E,A,A
3330,1505106,Óbidos,15,PA,17,F,0.0,3,1,3,0,1,1,1,1,1,1,436.7,558.8,482.5,369.7,0,1.0,460.0,E,E,4,C,A,A,Z,F,C,A
3331,2804508,Nossa Senhora da Glória,28,SE,20,F,0.0,3,1,1,2,1,0,1,1,1,1,472.4,471.2,508.0,471.8,1,1.0,420.0,B,B,4,B,A,A,Z,F,A,A
3332,2208858,Riacho Frio,22,PI,20,F,0.0,2,1,2,0,2,0,1,1,1,1,471.1,387.8,418.4,373.3,1,1.0,400.0,B,B,8,B,A,B,F,E,B,A
3333,3503208,Araraquara,35,SP,18,F,0.0,1,1,2,0,2,0,1,1,1,1,476.7,479.8,408.5,449.8,1,1.0,560.0,E,E,2,C,A,A,Z,F,B,A
3334,3550308,São Paulo,35,SP,17,M,0.0,2,1,2,0,2,0,1,1,1,1,379.4,441.0,494.3,371.9,0,1.0,360.0,F,E,6,D,B,C,D,B,B,A
3335,3550308,São Paulo,35,SP,20,F,0.0,3,1,1,2,1,0,1,1,1,1,472.5,607.1,574.8,463.4,1,1.0,600.0,A,B,3,B,A,C,F,C,A,A
3336,5217708,Pontalina,52,GO,23,M,1.0,3,1,2,0,2,0,1,1,1,1,471.7,613.6,519.5,446.0,0,1.0,560.0,E,B,2,C,B,B,A,C,B,A
3337,4202404,Blumenau,42,SC,17,F,0.0,3,1,2,0,2,0,1,1,1,1,599.5,634.9,641.7,610.3,0,1.0,660.0,B,C,2,D,B,A,Z,F,B,A
3338,3550308,São Paulo,35,SP,19,F,0.0,2,1,1,1,1,0,1,1,1,1,541.3,609.0,587.2,611.2,0,1.0,660.0,E,E,5,D,B,A,Z,F,A,D
3339,3304557,Rio de Janeiro,33,RJ,19,F,0.0,1,2,1,1,1,0,1,1,1,1,391.4,390.5,558.2,348.0,1,1.0,460.0,H,C,2,C,A,A,Z,F,A,A
3340,2312403,São Gonçalo do Amarante,23,CE,18,F,0.0,3,1,2,0,2,0,1,1,1,1,415.1,476.3,442.3,429.9,1,1.0,440.0,H,H,4,C,A,A,Z,F,B,A
3341,3509502,Campinas,35,SP,19,F,0.0,1,1,1,2,1,0,1,1,1,1,435.0,572.1,564.9,365.5,0,1.0,600.0,E,E,4,E,B,A,Z,F,A,A
3342,5002704,Campo Grande,50,MS,22,F,0.0,1,1,1,1,1,0,1,1,1,1,490.0,485.9,543.1,446.5,1,1.0,540.0,H,D,3,D,A,C,D,D,A,D
3343,1501402,Belém,15,PA,48,F,0.0,2,1,1,10,1,0,1,1,1,1,398.0,431.7,554.1,527.0,1,1.0,460.0,B,B,1,A,A,B,M,B,A,A
3344,1713601,Monte do Carmo,17,TO,17,F,-1.0,2,2,2,0,2,0,1,1,1,1,412.9,392.0,461.5,400.5,1,1.0,480.0,C,B,6,B,A,B,D,A,B,A
3345,2307304,Juazeiro do Norte,23,CE,17,F,0.0,3,1,2,0,2,0,1,1,1,1,451.5,571.0,567.5,510.1,1,1.0,580.0,E,D,6,D,B,A,Z,F,B,A
3346,4314902,Porto Alegre,43,RS,29,F,-1.0,1,1,1,10,1,0,1,1,1,1,536.8,665.7,627.7,683.1,1,1.0,520.0,B,D,2,J,B,C,B,E,A,A
3347,3304557,Rio de Janeiro,33,RJ,19,F,0.0,3,1,1,2,1,0,1,1,1,1,425.5,601.5,579.1,661.2,1,1.0,600.0,D,E,2,C,A,A,Z,F,A,B
3348,2205953,Marcolândia,22,PI,18,F,0.0,3,1,1,1,1,0,1,1,1,1,397.9,426.3,369.3,372.2,1,1.0,440.0,B,B,3,C,B,B,C,A,A,A
3349,4103701,Cambé,41,PR,20,F,-1.0,0,0,4,0,1,0,1,1,1,1,434.6,490.3,488.2,486.7,1,1.0,320.0,D,D,3,F,B,C,F,E,D,A
3350,2927408,Salvador,29,BA,17,F,0.0,1,1,2,0,3,0,1,1,1,1,590.6,616.1,630.7,585.7,0,1.0,940.0,F,F,3,I,B,A,Z,F,B,D
3351,1302603,Manaus,13,AM,26,M,0.0,2,1,1,3,1,0,1,1,1,1,379.1,503.0,580.4,487.5,1,1.0,480.0,A,B,9,C,B,C,E,E,A,A
3352,2201903,Bom Jesus,22,PI,18,F,0.0,2,1,1,1,1,0,1,1,1,1,476.8,549.3,509.5,509.2,1,9.0,0.0,A,D,4,B,A,A,Z,F,A,A
3353,1508100,Tucuruí,15,PA,29,M,1.0,1,1,1,10,1,0,1,1,1,1,585.7,591.1,559.8,727.9,0,1.0,580.0,C,E,2,F,B,C,E,D,A,A
3354,2307650,Maracanaú,23,CE,17,F,0.0,3,1,2,0,2,0,1,1,1,1,592.4,619.9,529.4,596.0,0,1.0,880.0,E,E,5,C,B,A,Z,F,B,A
3355,3506607,Biritiba-Mirim,35,SP,46,M,1.0,1,1,1,8,1,0,1,1,1,1,592.0,713.3,618.3,707.0,0,1.0,540.0,C,C,4,E,A,C,B,D,A,A
3356,1302504,Manacapuru,13,AM,22,F,0.0,3,1,1,5,1,0,1,1,1,1,431.0,599.9,566.6,361.3,0,1.0,760.0,D,C,6,C,A,B,E,B,A,A
3357,4214805,Rio do Sul,42,SC,17,M,0.0,1,1,2,0,2,0,1,1,1,1,405.6,597.1,562.9,575.7,0,1.0,520.0,D,D,3,D,B,C,A,C,B,A
3358,3113404,Caratinga,31,MG,18,M,0.0,3,1,1,1,1,0,1,1,1,1,654.7,642.4,616.8,738.9,0,1.0,820.0,E,E,5,F,A,B,C,B,A,E
3359,4216602,São José,42,SC,17,F,0.0,1,1,2,0,3,0,1,1,1,1,450.4,541.1,464.4,452.3,1,1.0,600.0,D,D,4,I,B,A,Z,F,B,D
3360,3502101,Andradina,35,SP,22,F,0.0,3,1,1,3,1,0,1,1,1,1,430.4,512.0,487.2,395.2,1,1.0,400.0,E,E,4,C,B,C,B,A,A,A
3361,3205200,Vila Velha,32,ES,18,F,0.0,3,1,3,0,1,0,1,1,1,1,440.0,439.0,535.4,510.9,1,1.0,500.0,E,E,4,C,B,B,D,B,C,C
3362,4314027,Paraíso do Sul,43,RS,21,F,0.0,1,1,1,3,1,0,1,1,1,1,417.1,533.8,418.6,567.6,1,1.0,560.0,B,D,1,B,B,C,D,D,A,A
3363,2314003,Várzea Alegre,23,CE,17,M,0.0,3,1,2,0,2,0,1,1,1,1,504.3,550.9,490.7,382.2,1,1.0,420.0,B,D,3,B,A,A,Z,F,B,A
3364,4216602,São José,42,SC,50,F,0.0,1,1,1,10,1,0,1,1,1,1,490.0,525.3,506.9,417.1,0,1.0,760.0,B,B,3,G,A,C,H,D,A,A
3365,1302603,Manaus,13,AM,18,F,0.0,3,1,2,0,2,0,1,1,1,1,362.9,476.3,473.6,388.5,1,1.0,480.0,D,E,4,D,B,A,Z,F,A,A
3366,3550308,São Paulo,35,SP,17,F,0.0,1,1,2,0,3,0,1,1,1,1,422.9,530.8,509.3,557.4,0,1.0,540.0,E,H,4,E,B,B,C,B,B,C
3367,1200203,Cruzeiro do Sul,12,AC,28,F,0.0,3,1,1,9,1,0,1,1,1,1,380.2,489.7,392.7,438.8,0,1.0,540.0,A,C,8,B,A,B,F,E,A,A
3368,3550308,São Paulo,35,SP,36,F,1.0,3,1,2,0,2,0,1,1,1,1,412.2,506.6,505.3,400.4,1,1.0,540.0,B,B,4,C,A,C,E,E,B,A
3369,3137601,Lagoa Santa,31,MG,18,F,0.0,1,1,2,0,3,0,1,1,1,1,593.0,592.5,562.3,527.8,0,1.0,780.0,D,F,4,N,B,A,Z,F,B,D
3370,2311264,Quiterianópolis,23,CE,16,F,0.0,3,1,3,0,1,1,1,1,1,1,387.0,512.5,559.9,393.6,1,1.0,540.0,C,D,4,B,B,A,Z,F,C,A
3371,2309607,Pacajus,23,CE,17,F,0.0,3,1,2,0,2,0,1,1,1,1,452.7,404.5,478.5,427.5,1,1.0,460.0,H,H,6,B,A,A,Z,F,B,A
3372,2609600,Olinda,26,PE,30,F,0.0,1,1,1,10,1,0,1,1,1,1,468.0,602.0,471.9,511.3,1,1.0,560.0,E,C,2,B,B,B,I,A,A,A
3373,5003207,Corumbá,50,MS,21,M,0.0,1,1,2,0,2,0,1,1,1,1,526.0,538.3,584.3,458.1,0,1.0,580.0,C,D,5,C,A,B,B,D,B,A
3374,2307601,Limoeiro do Norte,23,CE,17,M,0.0,3,1,3,0,1,1,1,1,1,1,452.5,476.3,567.8,556.9,1,1.0,280.0,D,D,3,B,B,A,Z,F,C,A
3375,3550308,São Paulo,35,SP,40,F,1.0,1,1,1,10,1,0,1,1,1,1,487.2,596.7,561.5,487.4,1,1.0,660.0,B,B,5,B,B,B,A,E,A,A
3376,3525904,Jundiaí,35,SP,16,F,0.0,1,1,3,0,1,1,1,1,1,1,447.2,540.3,528.2,501.9,0,1.0,660.0,C,E,5,C,B,A,Z,F,C,A
3377,2305233,Horizonte,23,CE,17,F,0.0,3,1,2,0,2,0,1,1,1,1,433.9,401.7,391.3,449.4,1,1.0,520.0,C,C,4,B,A,A,Z,F,B,A
3378,4305108,Caxias do Sul,43,RS,16,F,0.0,1,1,3,0,1,1,1,1,1,1,610.4,651.7,658.0,632.0,0,1.0,1000.0,G,F,4,N,B,A,Z,F,C,D
3379,2600302,Agrestina,26,PE,17,F,0.0,1,1,3,0,1,1,1,1,1,1,483.0,453.6,475.8,414.4,0,1.0,460.0,B,A,5,C,B,A,Z,F,C,A
